	umap dim 1	umap dim 2	Membrane.Ecad..HCC.650.Joe..Mean..Normalized.Counts..Total.Weighting.	Nucleus.DAPI.Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD103..HCC.520.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.Glypican..HCC.540.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD8..HCC.570.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.PD1..HCC.620.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD3..HCC.690.Joe..Mean..Normalized.Counts..Total.Weighting.
18962	0.9903032	-0.4854304	6.003	18.371	1.669	4.146	5.821	5.984	2.461
18963	8.340252	3.659553	0.471	14.156	0.556	3.63	32.067	6.367	2.032
18964	-1.028208	-3.6251736	3.539	10.103	2.276	4.246	6.585	6.18	2.446
18965	0.46880314	-2.961299	7.194	11.326	1.399	3.214	5.558	5.436	1.694
18966	-4.8592443	0.8787121	15.661	10.65	2.882	4.282	6.947	6.057	2.265
18967	-4.27069	-0.30156434	13.458	10.11	3.57	4.989	5.661	6.631	2.685
18968	6.1389084	3.469472	8.84	9.437	0.692	2.76	22.517	7.42	1.84
18969	-4.2491336	3.9975812	21.753	16.816	0.968	3.719	7.14	5.122	2.608
18970	0.28097582	-3.664158	6.483	9.883	0.845	3.187	3.816	4.963	1.762
18971	-6.1056013	4.4553595	22.631	10.734	1.537	4.207	6.499	6.084	2.513
18972	0.27238572	-0.55348116	8.657	16.486	1.937	3.762	5.804	5.828	1.925
18973	7.814318	3.511507	0.342	13.575	0.53	3.58	26.554	6.574	1.998
18974	4.4633946	-0.23661354	5.46	15.063	0.668	3.503	12.319	5.455	1.855
18975	-2.8056686	-3.8444571	9.543	8.344	1.803	3.12	4.017	5.183	1.827
18976	-4.1204042	1.2922528	15.848	11.542	1.225	3.439	7.312	5.461	1.979
18977	-1.5801054	0.92095774	12.287	16.052	1.987	4.144	7.306	5.689	2.365
18978	-3.985795	0.3507835	14.168	12.128	2.549	4.526	6.798	5.982	2.661
18979	-6.432072	1.9437793	18.672	8.32	2.299	3.947	8.085	6.018	2.614
18980	-0.5717483	-2.3709292	7.914	11.803	1.256	3.353	7.029	5.442	2.047
18981	0.80857086	-0.48720706	7.759	17.748	0.78	3.651	5.93	5.137	1.783
18982	-0.18868059	-0.85741603	9.74	15.371	1.677	4.155	5.357	5.507	2.483
18983	-0.44438472	-4.5303874	5.451	7.66	0.658	2.881	3.949	5.111	1.554
18984	7.927586	3.5946636	4.174	13.306	0.819	2.956	27.441	7.135	1.696
18985	-3.7061508	-2.3798916	11.745	9.245	2.759	3.577	6.288	5.679	2.149
18986	2.71587	-3.7673717	2.925	11.619	0.438	2.322	4.976	3.777	1.137
18987	-0.5434399	11.41448	26.783	22.967	1.234	3.859	5.892	4.791	2.385
18988	2.3206954	-4.6738405	3.712	7.881	0.561	3.16	2.312	4.137	1.549
18989	3.221808	-1.9937732	1.165	18.088	0.703	4.579	7.103	6.234	2.336
18990	-3.0898778	1.1754051	14.326	13.457	1.234	4.078	5.38	5.537	2.261
18991	-2.1363919	0.660819	11.83	14.604	1.141	3.299	11.697	6.162	1.932
18992	0.11065992	-2.1590064	7.977	12.464	1.997	3.503	5.297	5.183	1.903
18993	-3.064849	-3.2004774	11.089	8.954	2.606	3.902	5.162	5.286	2.147
18994	0.8058168	-1.9435732	7.676	13.811	0.998	3.709	5.86	5.332	2.045
18995	7.1910186	3.1062784	1.658	13.889	0.867	3.739	19.606	5.495	2.251
18996	0.26463813	-1.4221171	8.712	13.965	1.417	3.539	7.004	5.223	1.809
18997	7.3741	3.2706296	0.299	10.036	0.587	4.128	22.046	6.354	1.93
18998	11.288826	3.4698381	0.356	19.63	0.522	4.397	64.229	8.061	2.376
18999	9.809593	3.71777	0.396	18.15	0.712	4.416	44.232	9.079	3.077
19000	4.646077	-2.0679932	2.953	9.334	0.778	3.765	12.49	6.288	2.239
19001	2.5724084	-1.6581141	4.284	16.87	0.696	3.277	7.282	5.871	1.841
19002	-0.52764565	-0.083637305	12.138	15.983	0.627	2.838	4.021	4.36	1.456
19003	11.162844	3.457172	4.39	20.773	0.557	3.618	63.602	9.455	3.93
19004	-1.2421618	-3.1418262	6.83	10.916	2.592	4.084	6.746	6.388	2.429
19005	-3.5908103	3.8024864	20.472	24.128	0.759	3.435	6.568	5.488	1.98
19006	-5.299192	1.6340677	18.138	10.74	5.357	6.005	10.855	7.812	3.529
19007	-3.0590994	1.2227323	14.193	13.668	2.373	4.038	6.264	5.907	2.074
19008	6.5239844	2.6683364	0.586	21.864	0.794	3.366	13.608	5.247	1.809
19009	-1.1617725	-3.5438008	4.39	10.298	2.66	4.518	6.319	7.56	2.549
19010	-0.683312	-0.48864472	12.074	14.413	0.792	3.091	4.173	5.126	1.816
19011	-5.123023	3.1001859	19.842	12.759	2.935	4.483	8.008	6.816	2.903
19012	8.166618	3.6617496	0.282	9.244	0.644	5.287	30.577	6.647	2.038
19013	7.604346	3.4088986	0.115	10.735	2.45	5.085	26.485	6.224	2.698
19014	-5.2040415	3.068474	20.371	11.771	1.139	3.771	6.209	4.71	2.275
19015	1.2045298	-0.5260335	8.145	14.674	2.438	4.138	8.845	6.704	2.42
19016	4.723429	-2.0008268	1.946	9.627	0.716	3.168	13.522	6.465	2.146
19017	1.4853379	-2.530413	5.213	13.221	1.275	3.346	5.391	5.895	1.578
19018	4.8024006	-1.8759129	0.891	11.051	0.551	4.259	14.662	5.962	2.824
19019	3.8748822	-2.0421503	0.87	17.156	0.585	4.11	10.256	5.839	2.012
19020	-5.8275805	4.026141	21.926	11.496	2.479	3.984	6.23	5.857	2.452
19021	3.9840577	-2.7908335	2.385	9.487	0.444	2.712	8.928	4.502	1.208
19022	-5.1114755	-0.23731047	14.57	9.283	2.312	3.696	5.658	6.067	2.135
19023	-3.6317408	0.3993041	13.981	11.503	1.102	3.199	8.449	4.201	1.854
19024	2.8235753	-4.278701	0.6	10.764	0.27	1.48	1.975	2.131	0.511
19025	0.78660196	-0.26630294	7.573	18.327	1.5	4.218	6.532	5.937	2.043
19026	4.9406548	-1.6067119	0.382	12.692	0.906	3.702	17.471	6.128	2.017
19027	7.3272557	3.219454	0.634	12.426	0.681	4.918	21.574	5.689	2.025
19028	-4.3541493	1.7083007	16.989	12.257	2.325	4.101	7.875	5.588	2.298
19029	-0.37405735	-2.4605055	9.473	12.139	0.763	2.905	3.294	4.497	1.703
19030	-6.2542095	1.967858	18.741	8.271	1.599	3.671	10.148	5.639	2.268
19031	7.7282457	3.4827027	0.524	15.127	0.567	3.004	25.546	5.591	2.275
19032	7.134807	3.1151319	0.93	18.781	0.84	3.79	21.639	5.941	2.261
19033	-4.973428	1.0613515	16.392	11.169	3.219	4.783	6.944	6.935	2.821
19034	-0.16063164	-1.0528324	9.749	14.086	1.678	3.73	7.142	5.55	2.409
19035	-6.2834406	1.1496484	17.209	7.914	2.946	4.418	5.533	6.0	2.538
19036	3.8595114	-2.058407	1.127	21.003	0.513	3.097	10.598	4.898	2.289
19037	1.3118367	-0.99256337	5.879	16.398	1.294	3.223	6.575	5.618	2.001
19038	-1.948499	2.741496	16.724	22.1	1.523	3.81	5.782	5.859	2.356
19039	-4.517868	1.58783	15.805	12.179	2.757	4.673	9.241	6.391	2.454
19040	8.558489	3.6192532	0.648	19.699	0.691	4.153	32.404	8.218	2.516
19041	-4.917175	-2.4960492	13.107	7.489	0.76	3.011	5.195	5.454	1.799
19042	6.6201043	2.794383	1.039	22.758	0.788	4.355	15.698	5.717	2.386
19043	10.461706	3.9359818	6.702	13.753	0.597	3.365	52.343	9.135	2.438
19044	-5.4347134	1.9360912	17.622	9.928	1.774	3.641	8.112	4.967	2.034
19045	-4.717858	1.361904	16.744	11.376	2.778	4.248	5.795	5.729	2.558
19046	2.429465	-4.0603924	3.955	10.109	0.333	1.858	2.478	2.507	0.902
19047	-1.368575	-4.2099886	7.627	7.618	1.146	3.781	6.277	5.054	2.264
19048	4.6690745	-2.0622768	1.461	10.518	0.584	3.555	12.995	5.193	1.897
19049	6.5446963	2.8775249	3.242	19.238	0.827	4.79	18.384	8.186	2.436
19050	0.2959175	-3.6301646	5.55	9.871	0.808	3.295	4.618	4.945	1.81
19051	9.405355	3.9918125	4.428	13.792	0.659	4.255	39.739	9.48	2.792
19052	7.37071	3.3080301	3.287	10.618	0.636	3.749	21.167	6.526	1.875
19053	-1.9227761	-3.5633345	8.378	9.238	2.222	3.781	6.072	5.789	1.868
19054	-6.1337295	2.0560179	18.623	9.585	2.228	4.356	9.129	6.527	2.866
19055	-1.9024926	-4.159642	8.757	7.428	1.241	3.533	6.399	5.312	1.773
19056	10.488001	3.8279748	1.806	13.115	0.951	4.352	52.925	9.279	3.044
19057	-1.8036025	2.4957619	13.415	20.796	1.095	3.248	6.75	5.182	1.841
19058	4.2136164	-2.0939121	0.895	14.327	0.63	5.79	10.074	5.991	2.199
19059	-3.9498336	-0.2284017	13.655	11.281	2.986	3.664	5.132	5.707	2.166
19060	-6.3304734	0.29729608	16.197	7.342	2.138	3.633	6.668	5.431	1.826
19061	-5.089105	1.6103588	17.075	12.164	4.705	5.271	9.099	6.907	3.137
19062	-1.2139113	-2.6352036	9.014	10.539	1.168	3.806	7.461	5.327	1.846
19063	4.3311586	-2.4443583	1.636	10.613	0.579	3.437	10.342	5.492	1.78
19064	-4.570099	2.24122	19.145	11.058	1.033	2.866	4.325	4.754	1.757
19065	10.864565	3.7308958	0.922	16.917	0.485	2.998	57.286	10.225	1.456
19066	-5.2158785	0.91820985	16.394	10.12	2.698	4.507	6.828	6.729	2.445
19067	-1.8016027	-2.6876438	10.171	10.24	1.588	3.087	4.64	5.254	1.703
19068	-0.12924905	1.7884693	12.191	19.724	2.6	4.517	10.083	6.828	2.724
19069	-1.0518035	-1.7092019	10.637	11.954	1.112	3.099	5.571	4.066	1.958
19070	6.6309	2.7434578	0.312	15.902	0.672	3.894	15.342	5.662	1.976
19071	10.124963	3.9324493	1.406	11.179	0.544	3.763	48.459	5.271	4.45
19072	-4.154917	0.3692178	14.541	11.03	2.019	3.959	6.197	5.866	2.22
19073	4.158557	-2.7382498	1.712	9.385	0.641	3.624	9.293	5.873	1.724
19074	-0.5986581	-0.28411186	11.462	15.108	0.636	3.134	4.835	4.949	1.858
19075	-4.5093975	1.7147279	17.36	12.653	2.924	4.432	6.783	6.666	2.86
19076	-5.290771	0.97571886	16.368	10.04	2.068	4.511	7.076	6.272	2.777
19077	-1.8040081	-1.781704	12.074	11.417	2.183	3.785	5.062	5.12	2.269
19078	0.52860814	0.21589972	6.531	21.371	0.733	3.574	4.579	6.508	2.032
19079	-5.0545115	-2.2670681	14.033	8.101	1.512	3.502	4.773	4.792	2.072
19080	7.9417486	3.5342472	0.897	18.392	0.597	3.863	27.296	6.149	2.4
19081	12.198009	3.2251437	7.568	18.82	0.818	3.883	77.589	17.191	1.647
19082	-0.6845196	-2.272837	8.637	11.723	1.2	3.029	5.896	4.441	1.722
19083	-2.7179737	-2.789387	10.901	9.904	1.264	3.432	7.629	5.587	2.029
19084	-3.7458966	-2.8605657	10.501	7.061	1.261	4.257	7.39	6.804	2.139
19085	0.82905513	-0.02019963	7.68	17.745	1.603	3.641	7.883	6.494	2.16
19086	4.2753525	-2.7484233	2.602	7.311	0.609	2.969	10.809	4.658	1.704
19087	5.415293	2.5801902	8.246	15.142	0.967	3.805	14.952	6.158	2.646
19088	7.2249928	3.2029867	0.972	21.642	0.464	3.213	25.481	4.448	3.573
19089	10.952081	3.6007686	0.417	19.79	0.591	3.442	58.449	7.92	1.774
19090	6.051316	3.3393753	6.118	12.295	1.072	3.415	19.593	5.759	2.167
19091	-5.712584	1.702561	17.48	9.88	2.502	4.095	7.838	5.621	2.582
19092	1.2032492	-0.35029957	6.284	18.531	1.423	3.367	8.462	5.257	1.799
19093	4.6534495	1.492829	10.105	11.789	0.57	3.344	13.763	5.07	1.949
19094	-6.1046453	1.6494262	17.592	9.101	1.929	4.062	7.986	5.818	2.193
19095	-4.9573545	-0.43094552	14.362	9.258	3.107	4.152	6.187	5.553	2.485
19096	0.53273994	-0.055651058	8.538	18.793	0.715	3.442	5.476	4.788	1.932
19097	-0.615006	0.09900411	11.537	14.939	1.263	3.905	6.649	6.888	2.043
19098	-4.515947	-1.9521872	12.712	9.386	1.167	3.176	7.2	4.407	1.926
19099	-3.9350677	-0.49730766	13.017	10.634	2.011	3.52	6.544	5.821	1.995
19100	2.876032	-2.8114908	2.944	16.839	0.543	2.522	4.867	4.352	1.273
19101	-0.6881063	-2.0349581	8.707	12.123	1.992	3.991	7.447	5.963	2.206
19102	4.8810496	-1.6848304	1.928	12.368	0.569	3.311	15.036	5.591	1.962
19103	4.2954993	-0.24687101	6.241	13.81	1.589	3.134	11.242	4.118	2.425
19104	-0.4724395	-3.884128	5.53	9.197	0.744	3.069	6.73	5.197	1.64
19105	-0.3144146	-1.2609318	9.521	13.898	1.0	2.778	5.634	4.058	1.613
19106	11.16422	3.4669085	1.122	24.115	0.933	4.379	61.183	6.864	3.151
19107	0.63074726	-2.465249	7.298	12.524	1.144	3.134	5.069	4.882	1.571
19108	-1.6306375	-3.0333028	8.249	10.303	2.613	3.798	6.736	6.085	2.271
19109	-4.325419	4.028559	22.788	16.881	1.104	4.111	6.818	5.605	3.331
19110	6.7028766	2.9074168	1.083	19.963	0.543	4.002	19.166	6.437	1.971
19111	3.7561736	-2.033427	1.463	18.866	0.671	3.777	10.85	5.259	1.955
19112	9.092552	3.8694537	0.245	12.72	1.696	5.847	36.518	5.552	3.436
19113	-1.0482908	-3.8475795	7.078	8.976	0.906	3.119	7.322	5.119	1.722
19114	7.9527955	4.18233	12.541	13.265	0.819	3.478	26.519	4.573	2.26
19115	8.031079	3.540236	1.132	16.669	1.105	4.28	28.136	6.163	2.089
19116	0.9215159	-0.33290693	5.821	19.309	0.977	3.873	6.486	5.056	2.401
19117	-3.7298656	0.5474445	13.993	11.109	1.218	3.073	4.11	3.92	1.794
19118	-4.936866	-2.473984	12.886	7.06	1.433	3.03	4.781	5.057	1.791
19119	-4.3637547	1.2573341	15.751	12.457	2.287	4.887	8.24	8.571	3.107
19120	1.0893719	-1.6690367	6.8	14.567	0.567	3.613	6.897	4.681	1.875
19121	-2.7638755	-2.8339803	10.338	9.469	1.523	3.955	7.709	5.214	2.439
19122	3.0747185	-2.2383502	3.506	14.175	0.734	3.62	7.211	5.007	1.857
19123	-1.8721693	-3.5478764	7.787	8.902	3.208	4.069	7.1	5.3	2.341
19124	6.6129217	2.7598372	0.814	18.696	0.999	3.602	15.975	5.382	2.287
19125	-1.065604	-2.9209423	6.134	9.619	0.787	3.739	11.245	4.988	2.326
19126	3.9419656	-3.0967958	2.14	7.625	0.635	3.006	7.149	5.237	1.677
19127	-1.887989	-3.5121162	8.462	9.443	2.061	3.586	6.473	5.876	1.955
19128	12.106963	3.312628	3.911	18.186	0.403	3.615	77.171	6.443	2.459
19129	-5.187841	-2.0127366	13.341	8.421	2.443	3.529	4.881	5.539	2.124
19130	2.7231646	7.1609497	15.542	20.227	1.531	3.376	19.034	6.12	2.102
19131	-2.7188025	-2.2463238	7.75	8.499	4.371	5.323	10.914	8.885	3.358
19132	-5.011377	-1.8837038	13.15	7.443	2.671	4.15	6.798	5.461	2.13
19133	-6.4806232	5.3135576	26.752	9.151	0.398	2.601	3.244	2.414	1.721
19134	8.819994	3.8901381	8.028	19.985	0.943	3.326	34.007	6.07	2.009
19135	0.6064692	-0.08125555	8.563	18.009	1.069	4.056	7.624	5.213	2.49
19136	3.713526	-2.599728	2.841	11.341	0.745	2.567	8.588	3.664	1.347
19137	-6.4396863	4.303461	22.959	10.519	4.312	4.561	7.928	6.525	2.713
19138	-1.185447	-3.72234	5.539	9.287	2.342	3.719	7.181	6.24	2.04
19139	4.210739	-2.0795252	0.376	14.602	0.558	3.784	10.708	5.802	1.828
19140	-2.741305	-0.24973051	12.37	12.058	0.494	3.492	6.036	4.757	1.71
19141	-3.5340695	0.7623683	14.229	12.334	1.549	4.072	8.409	5.82	2.097
19142	1.6287749	-3.1361496	6.69	12.385	0.456	2.27	2.743	3.586	1.103
19143	-1.6162462	-2.8268673	8.614	10.462	2.167	3.818	6.241	5.88	1.912
19144	8.582027	3.621816	0.706	20.087	0.678	4.665	32.541	7.861	2.28
19145	2.7000792	1.4877717	9.446	13.313	0.977	3.899	9.264	6.354	1.909
19146	4.030479	-0.1179544	7.039	12.584	0.807	4.044	9.816	7.31	1.654
19147	0.8964762	0.5578375	9.255	17.829	0.94	4.198	8.932	8.523	2.211
19148	12.079504	3.3356438	0.845	20.129	0.549	4.424	73.647	11.472	2.456
19149	11.730855	3.6299047	6.571	14.556	0.909	3.749	68.575	8.856	2.857
19150	3.6347532	-2.539231	3.327	11.49	0.531	3.254	8.021	4.402	1.681
19151	9.23521	3.9001033	0.861	13.558	0.895	3.871	39.675	7.994	2.101
19152	12.451774	2.9829834	9.112	17.996	1.238	3.472	88.327	14.144	1.962
19153	8.2913885	3.6885188	0.881	11.451	2.147	4.728	33.031	7.815	2.746
19154	-1.5038222	1.6219184	13.438	18.307	1.999	3.548	7.594	5.433	2.394
19155	-5.0862637	-0.7856799	14.088	7.851	2.657	4.087	9.627	5.603	2.431
19156	3.6476507	0.0362216	8.063	13.809	0.975	3.688	9.082	5.171	2.526
19157	-5.1742663	2.4111838	18.978	11.073	1.407	3.574	7.54	6.493	2.241
19158	4.124645	-0.092136405	7.16	12.637	0.878	4.072	10.399	5.841	1.92
19159	3.7551515	-2.062122	0.552	18.452	0.583	3.498	9.8	4.667	1.713
19160	7.3192167	3.226451	1.39	10.789	0.982	3.118	20.811	6.529	1.562
19161	-6.0118556	2.8405783	19.391	9.987	2.855	4.537	7.834	7.604	3.086
19162	0.4850736	-3.5282252	6.24	10.817	0.547	3.214	2.335	4.593	1.752
19163	4.3835063	-2.4282055	2.08	9.94	0.633	2.956	10.683	4.816	2.135
19164	-3.9067671	0.7654787	14.234	12.677	2.977	4.81	8.402	5.11	3.062
19165	0.8810065	0.1618336	8.478	18.493	0.901	4.145	9.337	6.156	1.775
19166	-5.5523148	4.516898	23.046	14.308	2.414	4.059	5.941	5.576	2.487
19167	0.93768567	-0.0878119	7.801	17.98	1.11	3.483	9.167	5.565	1.935
19168	-5.889798	3.1398063	19.877	11.03	3.012	4.229	8.017	6.665	2.941
19169	-0.38053945	-2.5769649	9.428	10.268	0.634	3.403	3.034	5.422	2.099
19170	5.5225477	2.7672048	8.544	9.017	3.226	4.993	17.909	7.977	2.751
19171	-1.0985941	-2.9573154	7.517	9.771	0.93	3.555	8.826	5.884	2.104
19172	4.3660192	-2.0221624	0.949	13.232	1.542	4.202	11.119	4.341	2.128
19173	-5.2118006	-1.1990658	13.534	7.441	4.01	4.306	6.426	6.678	2.845
19174	-0.04655885	0.19604367	10.473	18.12	0.96	2.777	3.786	4.904	1.54
19175	-0.41301155	1.0021734	12.041	19.712	1.054	3.453	7.136	6.04	1.955
19176	3.285014	-2.2151995	2.22	19.028	0.587	2.762	6.929	5.164	1.305
19177	0.25824708	1.1002237	8.439	25.211	1.431	4.142	9.46	5.596	2.703
19178	2.4201963	-1.7076373	4.615	14.145	0.746	3.223	7.371	6.946	1.866
19179	-6.660181	3.5245047	20.415	8.111	0.554	3.165	4.856	3.161	2.09
19180	-4.191988	2.002426	16.8	13.051	1.914	3.682	5.654	3.717	2.462
19181	1.0495216	-1.68931	7.419	14.558	1.996	3.328	6.339	5.857	1.898
19182	3.2284138	-3.5102744	1.06	12.233	0.767	3.213	6.755	4.989	1.663
19183	4.273409	-2.568684	0.284	9.698	1.703	4.281	9.986	5.209	2.166
19184	3.9761293	-1.8363724	3.034	13.263	1.437	3.904	9.932	5.21	1.898
19185	-6.360829	1.0925424	16.856	7.902	1.429	3.977	7.496	5.014	2.806
19186	4.478949	-2.2490275	0.716	10.867	0.592	4.292	11.348	4.943	1.798
19187	3.768075	-2.6417003	2.526	10.893	0.784	4.009	8.054	6.175	1.76
19188	-1.9354136	1.571635	14.331	16.579	1.163	3.737	7.73	7.041	2.105
19189	-2.7637465	-0.10688023	11.147	13.619	3.514	4.496	10.288	7.602	2.536
19190	-6.2046685	2.1844366	18.986	9.294	2.425	4.393	9.077	6.071	2.433
19191	-1.8998274	-3.5862422	8.87	9.43	0.672	3.705	4.424	5.367	1.635
19192	-1.5269749	-3.240162	7.128	9.697	2.373	3.959	9.338	6.289	2.265
19193	-3.5669565	-2.1590645	11.865	9.632	2.167	4.15	6.163	5.423	2.044
19194	-3.7384775	-2.380966	11.013	9.242	1.887	3.59	7.697	5.957	2.259
19195	4.786379	-1.9118812	0.804	10.638	0.551	4.752	14.05	5.735	2.513
19196	2.9444535	-4.1622157	0.57	10.065	0.746	3.262	5.465	5.72	1.677
19197	-2.9958403	-3.7994297	10.198	7.749	2.332	3.323	4.468	5.383	2.026
19198	-4.39792	-0.802015	13.777	9.706	4.107	4.294	8.081	6.162	2.66
19199	-6.3263984	0.13520525	15.103	7.893	0.719	3.052	5.928	4.097	1.979
19200	2.4085808	-4.2942405	3.246	10.374	0.394	2.364	4.072	3.472	1.003
19201	-0.1388165	0.33077446	10.217	17.875	2.191	3.318	5.662	5.4	1.802
19202	-6.4139333	0.41662493	16.972	7.565	1.948	3.66	4.695	5.019	2.364
19203	-0.95869386	-3.7242603	7.507	9.656	2.078	3.495	5.649	5.387	1.948
19204	-2.0345197	-3.6866837	7.782	7.014	2.988	3.777	7.905	5.359	2.053
19205	-2.6791165	-3.7793367	9.678	7.861	1.789	3.437	6.017	5.205	1.969
19206	-1.6395419	-1.8412513	11.502	11.317	1.458	3.325	4.808	5.392	1.718
19207	-5.8147807	-0.5973205	14.402	7.493	2.365	4.234	6.592	5.655	2.177
19208	6.7504086	2.921368	0.62	21.826	0.604	3.622	19.604	5.257	2.751
19209	0.4622636	0.7626446	6.186	23.492	0.912	4.306	10.223	7.979	2.268
19210	-5.9154987	4.446994	22.865	12.121	1.423	3.92	6.738	5.369	2.315
19211	1.3247001	-1.2657405	6.405	14.81	2.132	4.018	7.186	6.185	2.546
19212	1.8108393	-1.2350022	5.127	15.423	0.908	3.389	7.535	6.164	1.948
19213	1.3982956	-1.9595672	8.1	16.554	0.568	2.95	3.011	4.761	1.743
19214	0.6977381	-0.35804608	8.2	17.519	0.609	2.956	7.522	4.019	1.497
19215	-3.2421753	-2.9558918	10.479	9.044	3.13	3.592	5.816	6.006	2.315
19216	2.9736006	-1.564621	2.952	17.754	1.166	4.057	8.287	7.672	1.906
19217	5.4450254	2.6105516	9.151	15.184	1.718	3.537	15.683	5.921	2.059
19218	10.357721	3.5986314	0.629	20.434	0.567	4.107	50.985	7.093	3.396
19219	-5.2189517	-1.712067	13.51	7.837	3.176	3.638	5.55	5.467	2.183
19220	-0.40754738	0.9931233	12.201	19.221	1.023	3.541	7.909	6.678	1.701
19221	-5.9570885	0.93823504	16.458	8.912	2.914	4.352	7.039	6.128	2.399
19222	0.50087416	-0.20046948	8.999	17.787	0.813	2.994	6.173	5.46	1.534
19223	-6.5870113	2.847873	20.195	9.199	3.784	4.668	8.461	6.234	2.613
19224	-4.699273	-1.5960467	13.981	9.208	0.985	3.249	6.779	5.041	1.56
19225	-1.5434922	-2.0010123	10.487	10.913	1.4	3.34	5.792	5.321	1.809
19226	-1.6760916	-2.7022777	9.458	10.323	2.622	3.661	5.743	5.628	2.134
19227	3.7847598	-2.702162	1.338	11.672	0.681	4.671	7.276	6.151	1.824
19228	7.299154	3.1829717	1.018	13.471	0.528	4.754	21.23	4.161	3.839
19229	9.685213	3.9655664	0.406	12.706	0.625	4.032	43.125	8.81	1.837
19230	-2.8082132	-3.1920705	10.988	9.547	1.553	3.511	5.646	5.419	2.187
19231	-6.7067733	2.9375806	20.71	8.572	3.431	4.244	7.669	6.225	2.596
19232	-2.954733	-3.7648807	10.521	7.68	1.759	3.346	5.5	5.05	1.863
19233	-6.6186748	2.2163124	19.939	7.965	2.499	3.845	5.521	4.732	2.215
19234	2.509966	-4.2568693	3.372	10.458	1.172	3.796	4.793	6.954	1.904
19235	-3.8952105	-2.5388906	11.942	8.483	3.711	3.79	6.601	6.27	2.48
19236	2.775167	-1.8804252	3.309	15.95	0.836	3.843	6.917	6.412	1.799
19237	-0.41394415	-2.5201795	9.417	11.388	1.14	3.33	4.104	4.894	1.823
19238	7.27048	3.1694386	2.122	10.957	0.691	3.183	18.881	4.727	1.82
19239	0.28795114	0.39729542	9.68	20.703	0.894	3.422	6.9	5.93	1.844
19240	-2.2982	-3.1699069	8.224	7.676	1.96	3.507	9.045	5.474	1.984
19241	12.244854	3.1896083	0.824	23.453	0.665	4.963	81.944	11.14	2.908
19242	-4.4502754	2.094579	17.61	11.517	0.467	2.707	3.807	3.504	1.437
19243	-5.0241737	-2.3106923	13.565	8.326	0.432	2.846	2.032	4.447	1.276
19244	-1.3998939	-0.71528506	12.281	12.755	0.756	3.215	5.359	5.638	1.685
19245	-0.5950869	0.13410409	11.982	15.426	0.685	3.869	5.144	6.928	1.95
19246	-3.1785183	-0.17918198	12.163	10.912	1.787	3.705	8.536	6.268	2.065
19247	-4.9278913	-0.36790898	14.4	8.931	4.27	4.777	10.89	5.996	2.846
19248	-0.92612094	-3.8703392	6.708	9.283	0.71	3.614	7.225	4.953	1.795
19249	8.771855	3.6358538	0.312	23.925	0.668	4.453	33.202	9.221	2.485
19250	-0.090122715	-3.6552117	7.182	9.838	1.002	3.376	4.813	5.006	1.846
19251	8.481152	3.614393	1.043	19.732	0.619	4.118	31.81	7.24	3.478
19252	4.0284076	-2.0418866	0.691	15.77	0.742	3.725	9.708	5.869	1.954
19253	-6.0924053	4.7860417	24.155	11.72	1.227	3.879	4.792	5.091	2.677
19254	-2.0227706	-2.7918522	10.82	10.224	0.668	3.017	4.328	5.157	1.465
19255	2.6154964	-2.3511956	4.708	11.405	1.25	3.453	6.872	6.996	1.753
19256	5.9756646	3.2205815	6.242	7.766	0.445	2.429	18.411	5.518	1.198
19257	2.8450463	-4.3306274	1.261	9.483	0.679	3.623	5.77	5.294	1.733
19258	4.185766	-2.8543189	0.545	7.36	0.504	3.027	10.337	4.918	1.914
19259	-0.32694256	-0.039028786	9.832	15.818	1.153	3.951	6.849	7.293	2.195
19260	-4.559076	2.8536866	19.018	13.74	0.906	3.116	10.512	4.961	1.818
19261	-1.9439402	-3.7738922	7.759	7.364	2.64	4.055	7.358	5.956	2.054
19262	2.477454	-2.4861145	3.944	15.215	1.728	3.257	5.154	5.254	1.972
19263	1.5709615	-0.8287141	5.86	16.626	0.728	3.27	7.926	6.037	1.515
19264	-0.12834226	-2.035812	8.941	12.36	2.322	3.28	5.407	5.352	1.896
19265	10.3405485	3.5592852	0.862	24.708	2.136	4.23	51.339	8.613	2.937
19266	-1.8338265	1.4302053	13.483	16.408	1.972	3.858	7.236	5.707	2.35
19267	4.7458215	-1.9703767	0.909	10.359	0.928	3.491	13.229	5.804	1.79
19268	9.584335	3.5798109	2.265	24.583	0.6	2.845	41.804	6.827	3.847
19269	0.50177145	0.13853122	8.487	19.077	0.89	3.673	5.958	6.246	1.958
19270	2.8667233	-1.1128626	3.45	17.64	0.876	3.125	11.344	4.632	1.552
19271	-6.80548	3.4269624	20.365	7.647	1.027	3.402	9.051	4.385	2.323
19272	-4.5654535	0.07576532	14.05	9.865	1.163	3.192	11.027	5.096	1.853
19273	-1.3768219	-4.126551	7.873	8.101	1.315	3.827	6.761	5.574	2.547
19274	-5.1032186	-0.5894962	14.424	8.936	2.448	4.385	6.077	7.014	2.553
19275	2.6323862	-3.3354635	3.327	12.78	0.635	2.948	4.919	3.904	1.506
